Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Blacktown (NSW),2016-03-05 23:00:00 +1000,0.05,22.9,18.5,
Blacktown (NSW),2016-03-06 00:00:00 +1000,0.09,20.16,18.1,
Blacktown (NSW),2016-03-06 01:00:00 +1000,0.26,18.83,18.2,
Blacktown (NSW),2016-03-06 02:00:00 +1000,0.23,18.03,17.6,
Blacktown (NSW),2016-03-06 03:00:00 +1000,0.3,17.5,17.8,
Blacktown (NSW),2016-03-06 04:00:00 +1000,0.15,17.25,17.3,
Blacktown (NSW),2016-03-06 05:00:00 +1000,0.32,16.71,16.8,
Blacktown (NSW),2016-03-06 06:00:00 +1000,0.09,16.58,16.8,0
Blacktown (NSW),2016-03-06 07:00:00 +1000,30.95,17.24,18.7,0.532
Blacktown (NSW),2016-03-06 08:00:00 +1000,214.73,21.3,21.4,3.847
Blacktown (NSW),2016-03-06 09:00:00 +1000,440.31,26.85,23.5,9.323
Blacktown (NSW),2016-03-06 10:00:00 +1000,620.32,29.87,26,12.711
Blacktown (NSW),2016-03-06 11:00:00 +1000,759.07,32.19,27.3,15.11
Blacktown (NSW),2016-03-06 12:00:00 +1000,769.04,33.13,28.7,14.746
Blacktown (NSW),2016-03-06 13:00:00 +1000,670.16,34.3,30.1,12.822
Blacktown (NSW),2016-03-06 14:00:00 +1000,563.42,34.03,29.9,10.937
Blacktown (NSW),2016-03-06 15:00:00 +1000,494.68,31.87,29.2,9.905
Blacktown (NSW),2016-03-06 16:00:00 +1000,364.58,30.57,27.4,7.789
Blacktown (NSW),2016-03-06 17:00:00 +1000,255.5,30.08,26.3,5.535
Blacktown (NSW),2016-03-06 18:00:00 +1000,75.47,27.33,25.1,1.548
Blacktown (NSW),2016-03-06 19:00:00 +1000,14.44,25.23,23.3,0.311
Blacktown (NSW),2016-03-06 20:00:00 +1000,0.01,23.44,22.4,
Blacktown (NSW),2016-03-06 21:00:00 +1000,0,22.87,22.2,
Blacktown (NSW),2016-03-06 22:00:00 +1000,0.01,22.9,21.3,
Blacktown (NSW),2016-03-06 23:00:00 +1000,0.04,21.98,22.4,
Blacktown (NSW),2016-03-07 00:00:00 +1000,0.02,22.16,21.6,
Blacktown (NSW),2016-03-07 01:00:00 +1000,0.14,21.05,19.8,
Blacktown (NSW),2016-03-07 02:00:00 +1000,0.24,20.63,20.4,
Blacktown (NSW),2016-03-07 03:00:00 +1000,0.01,21.71,20.9,
Blacktown (NSW),2016-03-07 04:00:00 +1000,0.09,20.73,19.2,
Blacktown (NSW),2016-03-07 05:00:00 +1000,0.52,19.29,18.7,
Blacktown (NSW),2016-03-07 06:00:00 +1000,0.6,19.15,18.5,0
Blacktown (NSW),2016-03-07 07:00:00 +1000,29.18,19.68,20.8,0.547
Blacktown (NSW),2016-03-07 08:00:00 +1000,188.82,23.2,23.1,3.439
Blacktown (NSW),2016-03-07 09:00:00 +1000,388.46,28.3,23.9,8.114
Blacktown (NSW),2016-03-07 10:00:00 +1000,346.44,30,27.1,7.089
Blacktown (NSW),2016-03-07 11:00:00 +1000,724.15,31.7,27.4,14.343
Blacktown (NSW),2016-03-07 12:00:00 +1000,800.36,33.41,28.8,15.555
Blacktown (NSW),2016-03-07 13:00:00 +1000,805.7,35,30.7,15.507
Blacktown (NSW),2016-03-07 14:00:00 +1000,746.32,36.83,31.2,14.581
Blacktown (NSW),2016-03-07 15:00:00 +1000,631.44,37.06,31.4,12.741
Blacktown (NSW),2016-03-07 16:00:00 +1000,449.17,33.59,30.1,9.638
Blacktown (NSW),2016-03-07 17:00:00 +1000,236.07,31.53,28.4,5.096
Blacktown (NSW),2016-03-07 18:00:00 +1000,63.09,29.06,26.4,1.179
Blacktown (NSW),2016-03-07 19:00:00 +1000,6.78,26.14,24.3,0.099
Blacktown (NSW),2016-03-07 20:00:00 +1000,0.02,24.13,23.2,
Blacktown (NSW),2016-03-07 21:00:00 +1000,0.01,22.5,22.1,
Blacktown (NSW),2016-03-07 22:00:00 +1000,0.05,22.3,21.4,
Blacktown (NSW),2016-03-07 23:00:00 +1000,0,23.33,21.3,
Blacktown (NSW),2016-03-08 00:00:00 +1000,0.02,21.72,21,
Blacktown (NSW),2016-03-08 01:00:00 +1000,0.04,21.48,20.9,
Blacktown (NSW),2016-03-08 02:00:00 +1000,0,20.51,20.5,
Blacktown (NSW),2016-03-08 03:00:00 +1000,0.01,20.03,19.7,
Blacktown (NSW),2016-03-08 04:00:00 +1000,0.09,19.53,18.6,
Blacktown (NSW),2016-03-08 05:00:00 +1000,0,19.21,18.8,
Blacktown (NSW),2016-03-08 06:00:00 +1000,0.15,18.85,18.1,0
Blacktown (NSW),2016-03-08 07:00:00 +1000,29.16,19.41,20.6,0.509
Blacktown (NSW),2016-03-08 08:00:00 +1000,211.32,24.01,23.7,3.782
Blacktown (NSW),2016-03-08 09:00:00 +1000,442.33,28.07,25.6,9.357
Blacktown (NSW),2016-03-08 10:00:00 +1000,602.75,30.72,27.8,12.182
Blacktown (NSW),2016-03-08 11:00:00 +1000,763.34,33.47,28.9,15.103
Blacktown (NSW),2016-03-08 12:00:00 +1000,782.94,33.95,29.2,15.189
Blacktown (NSW),2016-03-08 13:00:00 +1000,769.03,33.86,29.3,15.097
Blacktown (NSW),2016-03-08 14:00:00 +1000,703.79,32.99,29.7,14.334
Blacktown (NSW),2016-03-08 15:00:00 +1000,596.43,32.44,28.4,12.507
Blacktown (NSW),2016-03-08 16:00:00 +1000,436.41,31.05,27.6,9.554
Blacktown (NSW),2016-03-08 17:00:00 +1000,237.57,29.67,26.4,5.219
Blacktown (NSW),2016-03-08 18:00:00 +1000,77.1,27.05,24.7,1.528
Blacktown (NSW),2016-03-08 19:00:00 +1000,8.24,24.83,23.6,0.16
Blacktown (NSW),2016-03-08 20:00:00 +1000,0,23.99,23.6,
Blacktown (NSW),2016-03-08 21:00:00 +1000,0,23.94,23.5,
Blacktown (NSW),2016-03-08 22:00:00 +1000,0,23.52,23.1,
Blacktown (NSW),2016-03-08 23:00:00 +1000,0,25.39,22.9,
Blacktown (NSW),2016-03-09 00:00:00 +1000,0,22.87,22.4,
Blacktown (NSW),2016-03-09 01:00:00 +1000,0,22.76,22.2,
Blacktown (NSW),2016-03-09 02:00:00 +1000,0,22.71,22.4,
Blacktown (NSW),2016-03-09 03:00:00 +1000,0,22.39,22,
Blacktown (NSW),2016-03-09 04:00:00 +1000,0,22.46,21.5,
Blacktown (NSW),2016-03-09 05:00:00 +1000,0,21.24,20.5,
Blacktown (NSW),2016-03-09 06:00:00 +1000,0,21.09,19.9,0
Blacktown (NSW),2016-03-09 07:00:00 +1000,18.33,21.61,21.9,0.34
Blacktown (NSW),2016-03-09 08:00:00 +1000,202.09,24.45,23.7,3.691
Blacktown (NSW),2016-03-09 09:00:00 +1000,436.3,28.49,25.9,9.037
Blacktown (NSW),2016-03-09 10:00:00 +1000,620.1,31.47,27.4,12.484
Blacktown (NSW),2016-03-09 11:00:00 +1000,737.96,34.66,29.3,14.469
Blacktown (NSW),2016-03-09 12:00:00 +1000,801.59,35.88,31.1,15.402
Blacktown (NSW),2016-03-09 13:00:00 +1000,796.98,37.01,31.9,15.13
Blacktown (NSW),2016-03-09 14:00:00 +1000,730.81,38.36,33.5,14.044
Blacktown (NSW),2016-03-09 15:00:00 +1000,616.91,37.93,33.6,12.241
Blacktown (NSW),2016-03-09 16:00:00 +1000,361.27,36.28,31.4,7.567
Blacktown (NSW),2016-03-09 17:00:00 +1000,142.5,32.96,30.2,3.088
Blacktown (NSW),2016-03-09 18:00:00 +1000,56.42,30.87,28.6,1.121
Blacktown (NSW),2016-03-09 19:00:00 +1000,4.86,28.5,26.9,0.109
Blacktown (NSW),2016-03-09 20:00:00 +1000,0,27.5,26.3,
Blacktown (NSW),2016-03-09 21:00:00 +1000,0,26.89,26.1,
Blacktown (NSW),2016-03-09 22:00:00 +1000,0,25.94,25.1,
Blacktown (NSW),2016-03-09 23:00:00 +1000,0,23.66,23.8,
Blacktown (NSW),2016-03-10 00:00:00 +1000,0,24.68,22.6,
Blacktown (NSW),2016-03-10 01:00:00 +1000,0,23.71,23.1,
Blacktown (NSW),2016-03-10 02:00:00 +1000,0,22.5,22.1,
Blacktown (NSW),2016-03-10 03:00:00 +1000,0,22.6,21.8,
Blacktown (NSW),2016-03-10 04:00:00 +1000,0.01,22.63,21.9,
Blacktown (NSW),2016-03-10 05:00:00 +1000,0.03,22.31,20.8,
Blacktown (NSW),2016-03-10 06:00:00 +1000,0.01,21.66,20.5,0
Blacktown (NSW),2016-03-10 07:00:00 +1000,14.16,22.21,21.9,0.285
Blacktown (NSW),2016-03-10 08:00:00 +1000,132.37,23.78,24.4,2.4
Blacktown (NSW),2016-03-10 09:00:00 +1000,403.22,29.03,27.6,8.396
Blacktown (NSW),2016-03-10 10:00:00 +1000,451.88,30.26,28.7,9.294
Blacktown (NSW),2016-03-10 11:00:00 +1000,678.52,31.16,29.6,13.456
Blacktown (NSW),2016-03-10 12:00:00 +1000,804.01,31.26,29.5,15.635
Blacktown (NSW),2016-03-10 13:00:00 +1000,766.18,32.11,31.1,14.951
Blacktown (NSW),2016-03-10 14:00:00 +1000,655.56,31.86,29.7,13.028
Blacktown (NSW),2016-03-10 15:00:00 +1000,540.39,31.37,28.6,11.051
Blacktown (NSW),2016-03-10 16:00:00 +1000,199.6,29.04,26.5,4.243
Blacktown (NSW),2016-03-10 17:00:00 +1000,111.71,26.78,25.6,2.409
Blacktown (NSW),2016-03-10 18:00:00 +1000,62.72,26.12,24.4,1.374
Blacktown (NSW),2016-03-10 19:00:00 +1000,4.05,24.92,23.4,0.098
Blacktown (NSW),2016-03-10 20:00:00 +1000,0,24.19,22.8,
Blacktown (NSW),2016-03-10 21:00:00 +1000,0,23.96,21.9,
Blacktown (NSW),2016-03-10 22:00:00 +1000,0,23.49,22.4,
Blacktown (NSW),2016-03-10 23:00:00 +1000,0,21.81,22.5,
Blacktown (NSW),2016-03-11 00:00:00 +1000,0,23.58,22.6,
Blacktown (NSW),2016-03-11 01:00:00 +1000,0,23.53,22.6,
Blacktown (NSW),2016-03-11 02:00:00 +1000,0,23.74,22.6,
Blacktown (NSW),2016-03-11 03:00:00 +1000,0,23.83,22.9,
Blacktown (NSW),2016-03-11 04:00:00 +1000,0,23.92,23.1,
Blacktown (NSW),2016-03-11 05:00:00 +1000,0,23.7,22.9,
Blacktown (NSW),2016-03-11 06:00:00 +1000,0,23.29,22.5,
Blacktown (NSW),2016-03-11 07:00:00 +1000,11.43,22.97,22.8,0.236
Blacktown (NSW),2016-03-11 08:00:00 +1000,44.79,24.33,23.4,0.967
Blacktown (NSW),2016-03-11 09:00:00 +1000,53.85,24.94,23.7,1.153
Blacktown (NSW),2016-03-11 10:00:00 +1000,143.81,25.66,24.4,3.05
Blacktown (NSW),2016-03-11 11:00:00 +1000,237.12,28.38,26.1,4.975
Blacktown (NSW),2016-03-11 12:00:00 +1000,696.45,33.5,27.8,13.384
Blacktown (NSW),2016-03-11 13:00:00 +1000,701.33,34.79,29.4,13.336
Blacktown (NSW),2016-03-11 14:00:00 +1000,468.97,34.42,28.2,9.286
Blacktown (NSW),2016-03-11 15:00:00 +1000,51.39,29.52,26.5,1.06
Blacktown (NSW),2016-03-11 16:00:00 +1000,11.85,25.87,25.3,0.182
Blacktown (NSW),2016-03-11 17:00:00 +1000,68.6,24.67,25,1.508
Blacktown (NSW),2016-03-11 18:00:00 +1000,49.82,25.27,24.4,1.087
Blacktown (NSW),2016-03-11 19:00:00 +1000,5.87,23.91,23.3,0.17
Blacktown (NSW),2016-03-11 20:00:00 +1000,0,23.23,23.2,
Blacktown (NSW),2016-03-11 21:00:00 +1000,0,23.14,22.8,
Blacktown (NSW),2016-03-11 22:00:00 +1000,0,22.5,22.2,
Blacktown (NSW),2016-03-11 23:00:00 +1000,0,22.61,20.9,
Blacktown (NSW),2016-03-12 00:00:00 +1000,0,21.13,20.4,
Blacktown (NSW),2016-03-12 01:00:00 +1000,0,20.63,20.3,
Blacktown (NSW),2016-03-12 02:00:00 +1000,0,20.21,20.2,
Blacktown (NSW),2016-03-12 03:00:00 +1000,0,19.97,20.4,
Blacktown (NSW),2016-03-12 04:00:00 +1000,0.07,19.7,19.7,
Blacktown (NSW),2016-03-12 05:00:00 +1000,0.18,19.52,20,
Blacktown (NSW),2016-03-12 06:00:00 +1000,0.03,20.09,19.5,
Blacktown (NSW),2016-03-12 07:00:00 +1000,23.42,20.86,21.4,0.24
Blacktown (NSW),2016-03-12 08:00:00 +1000,123.76,23.38,22.5,1.394
Blacktown (NSW),2016-03-12 09:00:00 +1000,335.55,27.05,24.7,6.794
Blacktown (NSW),2016-03-12 10:00:00 +1000,618.02,30.85,27.6,12.484
Blacktown (NSW),2016-03-12 11:00:00 +1000,732.23,33.9,29.4,14.329
Blacktown (NSW),2016-03-12 12:00:00 +1000,795.1,35.11,30.5,15.208
Blacktown (NSW),2016-03-12 13:00:00 +1000,777.7,36.44,31.4,14.809
Blacktown (NSW),2016-03-12 14:00:00 +1000,735.11,37.77,32.1,14.104
Blacktown (NSW),2016-03-12 15:00:00 +1000,616.67,36.55,31.8,12.321
Blacktown (NSW),2016-03-12 16:00:00 +1000,414.27,33,30.5,8.777
Blacktown (NSW),2016-03-12 17:00:00 +1000,177.15,31.58,29,3.733
Blacktown (NSW),2016-03-12 18:00:00 +1000,51.53,28.69,26.8,0.979
Blacktown (NSW),2016-03-12 19:00:00 +1000,2.27,26.32,24.9,0.053
Blacktown (NSW),2016-03-12 20:00:00 +1000,0,24.57,23.5,
Blacktown (NSW),2016-03-12 21:00:00 +1000,0,23.62,22.5,
Blacktown (NSW),2016-03-12 22:00:00 +1000,0,23.01,22,
Blacktown (NSW),2016-03-12 23:00:00 +1000,0,22.55,21.9,
Blacktown (NSW),2016-03-13 00:00:00 +1000,0,22.07,21.5,
Blacktown (NSW),2016-03-13 01:00:00 +1000,0.01,21.34,20.4,
Blacktown (NSW),2016-03-13 02:00:00 +1000,0.02,20.78,20,
Blacktown (NSW),2016-03-13 03:00:00 +1000,0,20.23,19.6,
Blacktown (NSW),2016-03-13 04:00:00 +1000,0,19.66,19.8,
Blacktown (NSW),2016-03-13 05:00:00 +1000,0.01,19.37,19.3,
Blacktown (NSW),2016-03-13 06:00:00 +1000,0.02,19.62,19.1,0
Blacktown (NSW),2016-03-13 07:00:00 +1000,26.14,20.83,21.1,0.462
Blacktown (NSW),2016-03-13 08:00:00 +1000,186.27,23.99,24,3.374
Blacktown (NSW),2016-03-13 09:00:00 +1000,426.24,28.14,25.9,8.844
Blacktown (NSW),2016-03-13 10:00:00 +1000,612.42,30.76,26.6,12.401
Blacktown (NSW),2016-03-13 11:00:00 +1000,711.23,33.44,28.1,14.098
Blacktown (NSW),2016-03-13 12:00:00 +1000,599.86,33.33,28.4,12.072
Blacktown (NSW),2016-03-13 13:00:00 +1000,516.16,33.63,29.5,10.55
Blacktown (NSW),2016-03-13 14:00:00 +1000,644.18,33.63,29.7,12.761
Blacktown (NSW),2016-03-13 15:00:00 +1000,641.09,34.31,28.3,12.928
Blacktown (NSW),2016-03-13 16:00:00 +1000,417.18,32.25,28.7,9.011
Blacktown (NSW),2016-03-13 17:00:00 +1000,238.23,30.19,26.9,5.094
Blacktown (NSW),2016-03-13 18:00:00 +1000,39.73,26.91,24.9,0.787
Blacktown (NSW),2016-03-13 19:00:00 +1000,1.61,24.99,23.7,0.037
Blacktown (NSW),2016-03-13 20:00:00 +1000,0,24.12,23.1,
Blacktown (NSW),2016-03-13 21:00:00 +1000,0,23.13,21.8,
Blacktown (NSW),2016-03-13 22:00:00 +1000,0,23.02,21.4,
Blacktown (NSW),2016-03-13 23:00:00 +1000,0,23.33,21.6,
Blacktown (NSW),2016-03-14 00:00:00 +1000,0,22.44,21.1,
Blacktown (NSW),2016-03-14 01:00:00 +1000,0,22.28,20.8,
Blacktown (NSW),2016-03-14 02:00:00 +1000,0,21.71,20.8,
Blacktown (NSW),2016-03-14 03:00:00 +1000,0,20.66,20.4,
Blacktown (NSW),2016-03-14 04:00:00 +1000,0,20.86,20,
Blacktown (NSW),2016-03-14 05:00:00 +1000,0,20.57,19.7,
Blacktown (NSW),2016-03-14 06:00:00 +1000,0,20.54,20.4,
Blacktown (NSW),2016-03-14 07:00:00 +1000,10.11,20.8,21.5,0.209
Blacktown (NSW),2016-03-14 08:00:00 +1000,64.95,22.56,22.5,1.43
Blacktown (NSW),2016-03-14 09:00:00 +1000,75.36,24.35,23.3,1.633
Blacktown (NSW),2016-03-14 10:00:00 +1000,273.41,27.41,26.1,5.775
Blacktown (NSW),2016-03-14 11:00:00 +1000,478.18,31.41,27.9,9.763
Blacktown (NSW),2016-03-14 12:00:00 +1000,723.88,33.71,31,14.007
Blacktown (NSW),2016-03-14 13:00:00 +1000,778.94,36.82,31.3,14.93
Blacktown (NSW),2016-03-14 14:00:00 +1000,683.59,35.35,30.5,13.316
Blacktown (NSW),2016-03-14 15:00:00 +1000,222.57,28.98,23.1,4.652
Blacktown (NSW),2016-03-14 16:00:00 +1000,33.4,24.34,23.7,0.635
Blacktown (NSW),2016-03-14 17:00:00 +1000,143.62,25.21,24.8,3.137
Blacktown (NSW),2016-03-14 18:00:00 +1000,36.96,25.35,24.6,0.751
Blacktown (NSW),2016-03-14 19:00:00 +1000,0.67,25.01,24,0.011
Blacktown (NSW),2016-03-14 20:00:00 +1000,0,24.43,23.4,
Blacktown (NSW),2016-03-14 21:00:00 +1000,0,23.94,23.1,
Blacktown (NSW),2016-03-14 22:00:00 +1000,0,23.85,22.7,
Blacktown (NSW),2016-03-14 23:00:00 +1000,0,20.25,21.7,
Blacktown (NSW),2016-03-15 00:00:00 +1000,0,22.53,21.5,
Blacktown (NSW),2016-03-15 01:00:00 +1000,0,21.91,21.4,
Blacktown (NSW),2016-03-15 02:00:00 +1000,0,22.35,21.3,
Blacktown (NSW),2016-03-15 03:00:00 +1000,0.02,22.16,21.3,
Blacktown (NSW),2016-03-15 04:00:00 +1000,0,22.01,21.1,
Blacktown (NSW),2016-03-15 05:00:00 +1000,0,21.86,21.1,
Blacktown (NSW),2016-03-15 06:00:00 +1000,0.01,21.79,21.1,
Blacktown (NSW),2016-03-15 07:00:00 +1000,0.46,21.76,20.9,0.006
Blacktown (NSW),2016-03-15 08:00:00 +1000,22.18,21,19.8,0.449
Blacktown (NSW),2016-03-15 09:00:00 +1000,171.13,21.85,20.7,3.628
Blacktown (NSW),2016-03-15 10:00:00 +1000,299.22,23.96,21.5,6.289
Blacktown (NSW),2016-03-15 11:00:00 +1000,99.65,21.57,20.8,2.069
Blacktown (NSW),2016-03-15 12:00:00 +1000,226.75,23.04,22.1,4.797
Blacktown (NSW),2016-03-15 13:00:00 +1000,196.33,24.33,22.4,4.133
Blacktown (NSW),2016-03-15 14:00:00 +1000,221.88,24.66,24.8,4.745
Blacktown (NSW),2016-03-15 15:00:00 +1000,462.11,25.99,25.8,9.672
Blacktown (NSW),2016-03-15 16:00:00 +1000,433.78,26.53,25.5,9.302
Blacktown (NSW),2016-03-15 17:00:00 +1000,237.92,25.61,24,5.032
Blacktown (NSW),2016-03-15 18:00:00 +1000,54.73,24.59,22.7,1.122
Blacktown (NSW),2016-03-15 19:00:00 +1000,2.73,23.29,22,0.063
Blacktown (NSW),2016-03-15 20:00:00 +1000,0.02,21.96,21,
Blacktown (NSW),2016-03-15 21:00:00 +1000,0,20.73,21,
Blacktown (NSW),2016-03-15 22:00:00 +1000,0,20.83,20,
Blacktown (NSW),2016-03-15 23:00:00 +1000,0,19.87,19.8,
Blacktown (NSW),2016-03-16 00:00:00 +1000,0,20,19.9,
Blacktown (NSW),2016-03-16 01:00:00 +1000,0,20.38,19.6,
Blacktown (NSW),2016-03-16 02:00:00 +1000,0.01,20.4,19.7,
Blacktown (NSW),2016-03-16 03:00:00 +1000,0,20.17,19.6,
Blacktown (NSW),2016-03-16 04:00:00 +1000,0,19.93,19.6,
Blacktown (NSW),2016-03-16 05:00:00 +1000,0,19.41,18.3,
Blacktown (NSW),2016-03-16 06:00:00 +1000,0,18.64,17.9,
Blacktown (NSW),2016-03-16 07:00:00 +1000,3.93,17.96,18.1,0.068
Blacktown (NSW),2016-03-16 08:00:00 +1000,21.34,18.22,18.9,0.416
Blacktown (NSW),2016-03-16 09:00:00 +1000,142.08,20.03,20.7,3.045
Blacktown (NSW),2016-03-16 10:00:00 +1000,245.93,23.54,22.7,5.255
Blacktown (NSW),2016-03-16 11:00:00 +1000,345.46,24.27,25.1,7.133
Blacktown (NSW),2016-03-16 12:00:00 +1000,732.33,25.93,24.4,14.325
Blacktown (NSW),2016-03-16 13:00:00 +1000,723.38,26.76,25.1,13.782
Blacktown (NSW),2016-03-16 14:00:00 +1000,618.56,27.67,25.9,12.225
Blacktown (NSW),2016-03-16 15:00:00 +1000,460.47,26.92,25.8,9.346
Blacktown (NSW),2016-03-16 16:00:00 +1000,477.64,27.3,25.2,10.242
Blacktown (NSW),2016-03-16 17:00:00 +1000,236.27,26.23,24.1,4.956
Blacktown (NSW),2016-03-16 18:00:00 +1000,57.48,24.39,21.6,0.969
Blacktown (NSW),2016-03-16 19:00:00 +1000,3.35,22.16,20.7,0.063
Blacktown (NSW),2016-03-16 20:00:00 +1000,0,21.29,20.2,
Blacktown (NSW),2016-03-16 21:00:00 +1000,0.01,20.41,20,
Blacktown (NSW),2016-03-16 22:00:00 +1000,0.05,20.15,19.4,
Blacktown (NSW),2016-03-16 23:00:00 +1000,0,19.45,19.2,
Blacktown (NSW),2016-03-17 00:00:00 +1000,0.01,19.59,18.9,
Blacktown (NSW),2016-03-17 01:00:00 +1000,0.05,19.09,18.6,
Blacktown (NSW),2016-03-17 02:00:00 +1000,0.02,19.13,18.7,
Blacktown (NSW),2016-03-17 03:00:00 +1000,0.05,18.75,18.5,
Blacktown (NSW),2016-03-17 04:00:00 +1000,0.04,18.57,18.3,
Blacktown (NSW),2016-03-17 05:00:00 +1000,0.03,18.28,18,
Blacktown (NSW),2016-03-17 06:00:00 +1000,0.06,17.76,17.9,
Blacktown (NSW),2016-03-17 07:00:00 +1000,22.04,18,18.7,0.322
Blacktown (NSW),2016-03-17 08:00:00 +1000,158.22,21.04,20.5,2.845
Blacktown (NSW),2016-03-17 09:00:00 +1000,316.23,23.77,22.4,6.468
Blacktown (NSW),2016-03-17 10:00:00 +1000,487.63,27.44,23.1,9.839
Blacktown (NSW),2016-03-17 11:00:00 +1000,607.61,28.31,23.7,12.075
Blacktown (NSW),2016-03-17 12:00:00 +1000,655.41,29.46,25.6,12.589
Blacktown (NSW),2016-03-17 13:00:00 +1000,161.89,27.03,24.6,3.371
Blacktown (NSW),2016-03-17 14:00:00 +1000,379.32,28.45,26.7,7.608
Blacktown (NSW),2016-03-17 15:00:00 +1000,308.17,29.46,26.4,6.282
Blacktown (NSW),2016-03-17 16:00:00 +1000,94.21,25.99,25.4,1.98
Blacktown (NSW),2016-03-17 17:00:00 +1000,135.7,25.98,24.7,2.788
Blacktown (NSW),2016-03-17 18:00:00 +1000,50.61,25.03,22.8,0.966
Blacktown (NSW),2016-03-17 19:00:00 +1000,2.49,22.68,21.7,0.046
Blacktown (NSW),2016-03-17 20:00:00 +1000,0,21.66,21.1,
Blacktown (NSW),2016-03-17 21:00:00 +1000,0,20.9,20.5,
Blacktown (NSW),2016-03-17 22:00:00 +1000,0,20.27,20.2,
Blacktown (NSW),2016-03-17 23:00:00 +1000,0.31,17.18,19.4,
Blacktown (NSW),2016-03-18 00:00:00 +1000,0,18.98,18.9,
Blacktown (NSW),2016-03-18 01:00:00 +1000,0,18.86,18.5,
Blacktown (NSW),2016-03-18 02:00:00 +1000,0,18.37,18.3,
Blacktown (NSW),2016-03-18 03:00:00 +1000,0,18.19,17.6,
Blacktown (NSW),2016-03-18 04:00:00 +1000,0.01,18.12,17.3,
Blacktown (NSW),2016-03-18 05:00:00 +1000,0,18.27,18.8,
Blacktown (NSW),2016-03-18 06:00:00 +1000,0.01,18.67,18.6,
Blacktown (NSW),2016-03-18 07:00:00 +1000,19.39,19.19,19.2,0.464
Blacktown (NSW),2016-03-18 08:00:00 +1000,159.08,21.02,21.4,2.749
Blacktown (NSW),2016-03-18 09:00:00 +1000,339.18,25.02,22,7.094
Blacktown (NSW),2016-03-18 10:00:00 +1000,178.06,25.36,23.5,3.768
Blacktown (NSW),2016-03-18 11:00:00 +1000,113.49,24.96,21.6,2.365
Blacktown (NSW),2016-03-18 12:00:00 +1000,59.04,22.18,22.1,1.164
Blacktown (NSW),2016-03-18 13:00:00 +1000,156.88,23.98,24.9,3.382
Blacktown (NSW),2016-03-18 14:00:00 +1000,312.21,28.01,25.8,6.741
Blacktown (NSW),2016-03-18 15:00:00 +1000,329.41,29.09,23.1,6.976
Blacktown (NSW),2016-03-18 16:00:00 +1000,79.39,26.96,22.8,1.689
Blacktown (NSW),2016-03-18 17:00:00 +1000,119.05,25.87,23.4,2.59
Blacktown (NSW),2016-03-18 18:00:00 +1000,85.76,25.57,22.8,1.725
Blacktown (NSW),2016-03-18 19:00:00 +1000,4.67,22.51,19.9,0.11
Blacktown (NSW),2016-03-18 20:00:00 +1000,0.23,20.18,18.6,
Blacktown (NSW),2016-03-18 21:00:00 +1000,0.16,18.28,17.3,
Blacktown (NSW),2016-03-18 22:00:00 +1000,0.36,17.69,17.3,
Blacktown (NSW),2016-03-18 23:00:00 +1000,0,18.28,16.7,
Blacktown (NSW),2016-03-19 00:00:00 +1000,0.34,16.48,14.5,
Blacktown (NSW),2016-03-19 01:00:00 +1000,0.15,16.09,13.8,
Blacktown (NSW),2016-03-19 02:00:00 +1000,0.15,15,14.8,
Blacktown (NSW),2016-03-19 03:00:00 +1000,0.54,15.13,15.4,
Blacktown (NSW),2016-03-19 04:00:00 +1000,0.5,14.87,15,
Blacktown (NSW),2016-03-19 05:00:00 +1000,0.19,14.08,13.7,
Blacktown (NSW),2016-03-19 06:00:00 +1000,0.3,13.35,11,
Blacktown (NSW),2016-03-19 07:00:00 +1000,24.17,13.59,12.8,0.304
Blacktown (NSW),2016-03-19 08:00:00 +1000,220.81,17.76,17.5,3.71
Blacktown (NSW),2016-03-19 09:00:00 +1000,453.27,21.62,19,9.897
Blacktown (NSW),2016-03-19 10:00:00 +1000,644.22,22.24,20.1,13.71
Blacktown (NSW),2016-03-19 11:00:00 +1000,767.57,23.76,21.7,15.756
Blacktown (NSW),2016-03-19 12:00:00 +1000,826.63,25.44,22.5,16.57
Blacktown (NSW),2016-03-19 13:00:00 +1000,806.2,26.69,24,16.041
Blacktown (NSW),2016-03-19 14:00:00 +1000,669.05,24.92,21.4,13.561
Blacktown (NSW),2016-03-19 15:00:00 +1000,629.74,24.78,21.9,13.187
Blacktown (NSW),2016-03-19 16:00:00 +1000,461.57,23.53,21.2,10.2
Blacktown (NSW),2016-03-19 17:00:00 +1000,232.8,22.01,19.9,5.002
Blacktown (NSW),2016-03-19 18:00:00 +1000,52.01,20.39,18.4,0.893
Blacktown (NSW),2016-03-19 19:00:00 +1000,2.08,19.15,18.3,0.041
Blacktown (NSW),2016-03-19 20:00:00 +1000,0,18.96,18.4,
Blacktown (NSW),2016-03-19 21:00:00 +1000,0,18.51,18.1,
Blacktown (NSW),2016-03-19 22:00:00 +1000,0,18.66,17.5,
Blacktown (NSW),2016-03-19 23:00:00 +1000,0.03,16.14,17.1,
Blacktown (NSW),2016-03-20 00:00:00 +1000,0,17.65,16.7,
Blacktown (NSW),2016-03-20 01:00:00 +1000,0,17.59,16.4,
Blacktown (NSW),2016-03-20 02:00:00 +1000,0,17.13,16.2,
Blacktown (NSW),2016-03-20 03:00:00 +1000,0,17.02,16.2,
