Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Blacktown (NSW),2015-01-15 02:00:00 +1000,0,21.026,18.8,
Blacktown (NSW),2015-01-15 03:00:00 +1000,0,20.818,21.3,
Blacktown (NSW),2015-01-15 04:00:00 +1000,0,19.707,21.6,
Blacktown (NSW),2015-01-15 05:00:00 +1000,0,19.063,21.4,
Blacktown (NSW),2015-01-15 06:00:00 +1000,7.396,20,21.1,0.11
Blacktown (NSW),2015-01-15 07:00:00 +1000,51.773,21.762,22.1,1.089
Blacktown (NSW),2015-01-15 08:00:00 +1000,195.174,25.198,22.8,4.407
Blacktown (NSW),2015-01-15 09:00:00 +1000,303.077,27.131,24.9,6.653
Blacktown (NSW),2015-01-15 10:00:00 +1000,627.263,30.063,26.3,13.146
Blacktown (NSW),2015-01-15 11:00:00 +1000,750.491,32.758,28,15.1
Blacktown (NSW),2015-01-15 12:00:00 +1000,722.475,32.881,28.4,14.125
Blacktown (NSW),2015-01-15 13:00:00 +1000,734.502,30.515,28.8,14.473
Blacktown (NSW),2015-01-15 14:00:00 +1000,763.912,31.55,27.2,15.386
Blacktown (NSW),2015-01-15 15:00:00 +1000,646.189,30.949,27,13.493
Blacktown (NSW),2015-01-15 16:00:00 +1000,479.884,29.557,26.2,10.539
Blacktown (NSW),2015-01-15 17:00:00 +1000,270.108,28.693,25.8,6.352
Blacktown (NSW),2015-01-15 18:00:00 +1000,85.835,27.47,24.9,2.134
Blacktown (NSW),2015-01-15 19:00:00 +1000,26.8,25.179,23.7,0.527
Blacktown (NSW),2015-01-15 20:00:00 +1000,1.738,22.897,22.4,0.034
Blacktown (NSW),2015-01-15 21:00:00 +1000,0,22.838,22.3,
Blacktown (NSW),2015-01-15 22:00:00 +1000,0,22.596,22.3,
Blacktown (NSW),2015-01-15 23:00:00 +1000,0.164,22.668,21.7,
Blacktown (NSW),2015-01-16 00:00:00 +1000,0,22.145,20.6,
Blacktown (NSW),2015-01-16 01:00:00 +1000,0,22.053,20.3,
Blacktown (NSW),2015-01-16 02:00:00 +1000,0,21.619,19.2,
Blacktown (NSW),2015-01-16 03:00:00 +1000,0,20.702,19.4,
Blacktown (NSW),2015-01-16 04:00:00 +1000,0,20.961,19.9,
Blacktown (NSW),2015-01-16 05:00:00 +1000,0,20.419,20,
Blacktown (NSW),2015-01-16 06:00:00 +1000,10.632,20.39,18.9,0.204
Blacktown (NSW),2015-01-16 07:00:00 +1000,78.085,25.951,20.3,1.656
Blacktown (NSW),2015-01-16 08:00:00 +1000,241.464,27.5,22,5.479
Blacktown (NSW),2015-01-16 09:00:00 +1000,416.259,29.173,22.7,9.18
Blacktown (NSW),2015-01-16 10:00:00 +1000,582.627,31.865,24.3,12.229
Blacktown (NSW),2015-01-16 11:00:00 +1000,628.46,32.431,25.7,12.75
Blacktown (NSW),2015-01-16 12:00:00 +1000,818.861,35.388,27.6,16.211
Blacktown (NSW),2015-01-16 13:00:00 +1000,675.343,35.333,27.8,13.344
Blacktown (NSW),2015-01-16 14:00:00 +1000,557.704,33.864,29.1,11.252
Blacktown (NSW),2015-01-16 15:00:00 +1000,624.824,36.198,30.1,12.925
Blacktown (NSW),2015-01-16 16:00:00 +1000,468.618,35.983,30.7,10.234
Blacktown (NSW),2015-01-16 17:00:00 +1000,269.745,35.903,32.1,6.371
Blacktown (NSW),2015-01-16 18:00:00 +1000,80.862,33.145,32.1,2.041
Blacktown (NSW),2015-01-16 19:00:00 +1000,24.814,29.935,28.1,0.474
Blacktown (NSW),2015-01-16 20:00:00 +1000,1.994,26.655,25.8,0.033
Blacktown (NSW),2015-01-16 21:00:00 +1000,0,25.108,24.1,
Blacktown (NSW),2015-01-16 22:00:00 +1000,0.077,22.318,21.6,
Blacktown (NSW),2015-01-16 23:00:00 +1000,0,22.718,21.1,
Blacktown (NSW),2015-01-17 00:00:00 +1000,0.043,22.605,20.1,
Blacktown (NSW),2015-01-17 01:00:00 +1000,0.086,21.238,19,
Blacktown (NSW),2015-01-17 02:00:00 +1000,0.008,20.635,19.9,
Blacktown (NSW),2015-01-17 03:00:00 +1000,0,19.848,17.8,
Blacktown (NSW),2015-01-17 04:00:00 +1000,0,19.37,19.8,
Blacktown (NSW),2015-01-17 05:00:00 +1000,0,19.612,17.9,
Blacktown (NSW),2015-01-17 06:00:00 +1000,7.719,19.043,16.3,0.125
Blacktown (NSW),2015-01-17 07:00:00 +1000,65.611,26.072,18.7,1.356
Blacktown (NSW),2015-01-17 08:00:00 +1000,252.687,27.086,21.6,5.914
Blacktown (NSW),2015-01-17 09:00:00 +1000,466.834,31.029,24.1,10.451
Blacktown (NSW),2015-01-17 10:00:00 +1000,635.265,34.226,27.1,13.449
Blacktown (NSW),2015-01-17 11:00:00 +1000,746.274,35.602,29.3,15.329
Blacktown (NSW),2015-01-17 12:00:00 +1000,803.538,36.471,30.7,16.115
Blacktown (NSW),2015-01-17 13:00:00 +1000,801.473,37.545,32.1,15.766
Blacktown (NSW),2015-01-17 14:00:00 +1000,730.476,38.193,32.8,14.737
Blacktown (NSW),2015-01-17 15:00:00 +1000,641.58,38.074,33.9,13.403
Blacktown (NSW),2015-01-17 16:00:00 +1000,479.1,37.466,33.5,10.547
Blacktown (NSW),2015-01-17 17:00:00 +1000,270.644,37.544,33.8,6.448
Blacktown (NSW),2015-01-17 18:00:00 +1000,79.85,36.185,33.5,2.049
Blacktown (NSW),2015-01-17 19:00:00 +1000,18.759,31.308,31.6,0.331
Blacktown (NSW),2015-01-17 20:00:00 +1000,1.781,28.079,27.8,0.032
Blacktown (NSW),2015-01-17 21:00:00 +1000,0,26.472,24.9,
Blacktown (NSW),2015-01-17 22:00:00 +1000,0,23.936,22.7,
Blacktown (NSW),2015-01-17 23:00:00 +1000,0,22.117,21.5,
Blacktown (NSW),2015-01-18 00:00:00 +1000,0,21.528,20.6,
Blacktown (NSW),2015-01-18 01:00:00 +1000,0,20.868,19.5,
Blacktown (NSW),2015-01-18 02:00:00 +1000,0,20.159,19.2,
Blacktown (NSW),2015-01-18 03:00:00 +1000,0,19.948,18.5,
Blacktown (NSW),2015-01-18 04:00:00 +1000,0,19.885,18.2,
Blacktown (NSW),2015-01-18 05:00:00 +1000,0,19.009,18,
Blacktown (NSW),2015-01-18 06:00:00 +1000,8.241,18.803,17.6,0.155
Blacktown (NSW),2015-01-18 07:00:00 +1000,67.193,24.317,18.4,1.427
Blacktown (NSW),2015-01-18 08:00:00 +1000,231.278,24.732,20.4,5.322
Blacktown (NSW),2015-01-18 09:00:00 +1000,436.836,26.086,22.4,9.76
Blacktown (NSW),2015-01-18 10:00:00 +1000,628.813,31.347,24,13.327
Blacktown (NSW),2015-01-18 11:00:00 +1000,749.69,31.546,26.4,15.255
Blacktown (NSW),2015-01-18 12:00:00 +1000,795.124,33.222,27.5,15.786
Blacktown (NSW),2015-01-18 13:00:00 +1000,793.634,33.671,28.9,15.784
Blacktown (NSW),2015-01-18 14:00:00 +1000,686.567,32.565,29.6,14.062
Blacktown (NSW),2015-01-18 15:00:00 +1000,656.906,30.893,28.3,13.75
Blacktown (NSW),2015-01-18 16:00:00 +1000,486.619,30.752,27.2,10.682
Blacktown (NSW),2015-01-18 17:00:00 +1000,279.676,28.798,26.3,6.514
Blacktown (NSW),2015-01-18 18:00:00 +1000,121.383,26.349,24.9,2.915
Blacktown (NSW),2015-01-18 19:00:00 +1000,43.901,24.733,23.6,0.972
Blacktown (NSW),2015-01-18 20:00:00 +1000,0.102,23.587,22.7,0.003
Blacktown (NSW),2015-01-18 21:00:00 +1000,0,22.821,21.9,
Blacktown (NSW),2015-01-18 22:00:00 +1000,0,22.408,21.3,
Blacktown (NSW),2015-01-18 23:00:00 +1000,0,17.855,21.1,
Blacktown (NSW),2015-01-19 00:00:00 +1000,0.004,22.14,21.1,
Blacktown (NSW),2015-01-19 01:00:00 +1000,0.066,21.811,20.6,
Blacktown (NSW),2015-01-19 02:00:00 +1000,0.02,21.38,20.5,
Blacktown (NSW),2015-01-19 03:00:00 +1000,0.031,20.603,19.8,
Blacktown (NSW),2015-01-19 04:00:00 +1000,0.379,19.941,19.2,
Blacktown (NSW),2015-01-19 05:00:00 +1000,0.386,19.822,18.9,
Blacktown (NSW),2015-01-19 06:00:00 +1000,2.227,20.184,19.2,0.045
Blacktown (NSW),2015-01-19 07:00:00 +1000,34.917,20.626,19.4,0.767
Blacktown (NSW),2015-01-19 08:00:00 +1000,62.526,20.936,20,1.369
Blacktown (NSW),2015-01-19 09:00:00 +1000,33.452,20.084,19.9,0.663
Blacktown (NSW),2015-01-19 10:00:00 +1000,87.797,18.833,18.1,1.9
Blacktown (NSW),2015-01-19 11:00:00 +1000,247.028,19.511,18.3,5.458
Blacktown (NSW),2015-01-19 12:00:00 +1000,242.87,21.765,18.4,5.309
Blacktown (NSW),2015-01-19 13:00:00 +1000,100.849,20.802,19.4,2.135
Blacktown (NSW),2015-01-19 14:00:00 +1000,110.606,20.306,19.3,2.389
Blacktown (NSW),2015-01-19 15:00:00 +1000,103.182,20.374,18.9,2.212
Blacktown (NSW),2015-01-19 16:00:00 +1000,68.999,20.261,19.2,1.465
Blacktown (NSW),2015-01-19 17:00:00 +1000,79.022,20.626,19.1,1.736
Blacktown (NSW),2015-01-19 18:00:00 +1000,62.154,20.374,19.2,1.383
Blacktown (NSW),2015-01-19 19:00:00 +1000,4.724,19.813,19.2,0.088
Blacktown (NSW),2015-01-19 20:00:00 +1000,0,18.968,18.8,0
Blacktown (NSW),2015-01-19 21:00:00 +1000,0.004,17.884,17.9,
Blacktown (NSW),2015-01-19 22:00:00 +1000,0,17.561,17.6,
Blacktown (NSW),2015-01-19 23:00:00 +1000,0,20.99,17.5,
Blacktown (NSW),2015-01-20 00:00:00 +1000,0.008,17.739,17.3,
Blacktown (NSW),2015-01-20 01:00:00 +1000,0,17.646,17.2,
Blacktown (NSW),2015-01-20 02:00:00 +1000,0.004,17.66,17.3,
Blacktown (NSW),2015-01-20 03:00:00 +1000,0,17.284,17.1,
Blacktown (NSW),2015-01-20 04:00:00 +1000,0,17.048,16.8,
Blacktown (NSW),2015-01-20 05:00:00 +1000,0,17.275,16.8,
Blacktown (NSW),2015-01-20 06:00:00 +1000,0.075,17.595,17.2,0.001
Blacktown (NSW),2015-01-20 07:00:00 +1000,32.831,18.367,17.8,0.708
Blacktown (NSW),2015-01-20 08:00:00 +1000,47.258,19.084,18.3,0.99
Blacktown (NSW),2015-01-20 09:00:00 +1000,179.795,21.631,18.5,3.935
Blacktown (NSW),2015-01-20 10:00:00 +1000,444.112,26.214,19.7,9.291
Blacktown (NSW),2015-01-20 11:00:00 +1000,530.41,29.218,21.5,10.784
Blacktown (NSW),2015-01-20 12:00:00 +1000,317.432,27.958,22.7,6.55
Blacktown (NSW),2015-01-20 13:00:00 +1000,531.165,27.599,22.9,10.677
Blacktown (NSW),2015-01-20 14:00:00 +1000,437.633,28.74,23.5,9.059
Blacktown (NSW),2015-01-20 15:00:00 +1000,395.932,29.082,24.6,8.433
Blacktown (NSW),2015-01-20 16:00:00 +1000,410.079,28.994,24.5,8.883
Blacktown (NSW),2015-01-20 17:00:00 +1000,227.835,26.965,24.4,5.167
Blacktown (NSW),2015-01-20 18:00:00 +1000,113.577,24.675,23.8,2.568
Blacktown (NSW),2015-01-20 19:00:00 +1000,49.09,23.431,22.5,1.107
Blacktown (NSW),2015-01-20 20:00:00 +1000,1.143,22.169,21.8,0.045
Blacktown (NSW),2015-01-20 21:00:00 +1000,0,21.672,21.2,
Blacktown (NSW),2015-01-20 22:00:00 +1000,0,21.639,21.1,
Blacktown (NSW),2015-01-20 23:00:00 +1000,0,22.566,21.1,
Blacktown (NSW),2015-01-21 00:00:00 +1000,0,20.596,19.7,
Blacktown (NSW),2015-01-21 01:00:00 +1000,0,20.887,20.3,
Blacktown (NSW),2015-01-21 02:00:00 +1000,0,20.74,20.1,
Blacktown (NSW),2015-01-21 03:00:00 +1000,0,21.245,20.5,
Blacktown (NSW),2015-01-21 04:00:00 +1000,0,21.018,20.6,
Blacktown (NSW),2015-01-21 05:00:00 +1000,0,20.26,20.2,
Blacktown (NSW),2015-01-21 06:00:00 +1000,2.702,20.791,20.2,0.071
Blacktown (NSW),2015-01-21 07:00:00 +1000,61.404,23.961,20.3,1.295
Blacktown (NSW),2015-01-21 08:00:00 +1000,209.366,28.654,23.6,4.546
Blacktown (NSW),2015-01-21 09:00:00 +1000,439.452,30.863,24,9.483
Blacktown (NSW),2015-01-21 10:00:00 +1000,425.921,30.742,25.6,8.834
Blacktown (NSW),2015-01-21 11:00:00 +1000,343.136,32.317,27.4,7.105
Blacktown (NSW),2015-01-21 12:00:00 +1000,700.662,34.929,27.3,13.576
Blacktown (NSW),2015-01-21 13:00:00 +1000,581.103,33.028,27.2,11.352
Blacktown (NSW),2015-01-21 14:00:00 +1000,787.139,33.445,27.8,15.741
Blacktown (NSW),2015-01-21 15:00:00 +1000,654.737,33.303,27.9,13.562
Blacktown (NSW),2015-01-21 16:00:00 +1000,483.041,31.719,26.9,10.479
Blacktown (NSW),2015-01-21 17:00:00 +1000,221.691,29.432,26.6,4.982
Blacktown (NSW),2015-01-21 18:00:00 +1000,108.292,29.033,26.2,2.609
Blacktown (NSW),2015-01-21 19:00:00 +1000,39.031,26.985,25.3,0.834
Blacktown (NSW),2015-01-21 20:00:00 +1000,2.09,24.038,23.8,0.051
Blacktown (NSW),2015-01-21 21:00:00 +1000,0,23.275,23,
Blacktown (NSW),2015-01-21 22:00:00 +1000,0,22.928,22.9,
Blacktown (NSW),2015-01-21 23:00:00 +1000,0,23.09,22.2,
Blacktown (NSW),2015-01-22 00:00:00 +1000,0,22.137,21.7,
Blacktown (NSW),2015-01-22 01:00:00 +1000,0,21.039,20.5,
Blacktown (NSW),2015-01-22 02:00:00 +1000,0,20.602,20.6,
Blacktown (NSW),2015-01-22 03:00:00 +1000,0,19.82,20.2,
Blacktown (NSW),2015-01-22 04:00:00 +1000,0,20.671,20,
Blacktown (NSW),2015-01-22 05:00:00 +1000,0,20.987,20.2,
Blacktown (NSW),2015-01-22 06:00:00 +1000,4.015,20.29,20.2,0.075
Blacktown (NSW),2015-01-22 07:00:00 +1000,63.769,25.999,20.3,1.375
Blacktown (NSW),2015-01-22 08:00:00 +1000,241.866,27.768,23.3,5.386
Blacktown (NSW),2015-01-22 09:00:00 +1000,418.813,30.317,23.7,9.076
Blacktown (NSW),2015-01-22 10:00:00 +1000,383.55,30.535,25.8,8.017
Blacktown (NSW),2015-01-22 11:00:00 +1000,656.834,34.818,26.2,13.009
Blacktown (NSW),2015-01-22 12:00:00 +1000,610.604,35.356,27.6,11.903
Blacktown (NSW),2015-01-22 13:00:00 +1000,604.345,33.658,29,11.901
Blacktown (NSW),2015-01-22 14:00:00 +1000,799.264,35.834,29.1,15.513
Blacktown (NSW),2015-01-22 15:00:00 +1000,649.114,34.073,28.9,13.307
Blacktown (NSW),2015-01-22 16:00:00 +1000,392.848,31.715,28.8,8.272
Blacktown (NSW),2015-01-22 17:00:00 +1000,280.834,30.617,27.6,6.38
Blacktown (NSW),2015-01-22 18:00:00 +1000,101.916,29.32,26.8,2.469
Blacktown (NSW),2015-01-22 19:00:00 +1000,28.298,26.65,26.2,0.578
Blacktown (NSW),2015-01-22 20:00:00 +1000,1.369,24.507,24.1,0.028
Blacktown (NSW),2015-01-22 21:00:00 +1000,0,23.446,23.1,
Blacktown (NSW),2015-01-22 22:00:00 +1000,0,23.1,22.6,
Blacktown (NSW),2015-01-22 23:00:00 +1000,0,24.01,22.4,
Blacktown (NSW),2015-01-23 00:00:00 +1000,0,22.867,22.7,
Blacktown (NSW),2015-01-23 01:00:00 +1000,0,22.205,22.5,
Blacktown (NSW),2015-01-23 02:00:00 +1000,0,22.295,21.9,
Blacktown (NSW),2015-01-23 03:00:00 +1000,0,21.873,21.6,
Blacktown (NSW),2015-01-23 04:00:00 +1000,0,21.377,20.9,
Blacktown (NSW),2015-01-23 05:00:00 +1000,0,21.029,20.6,
Blacktown (NSW),2015-01-23 06:00:00 +1000,5.831,21.098,19.8,0.141
Blacktown (NSW),2015-01-23 07:00:00 +1000,62.621,27.865,20.7,1.318
Blacktown (NSW),2015-01-23 08:00:00 +1000,252.848,28.931,23.3,5.577
Blacktown (NSW),2015-01-23 09:00:00 +1000,413.834,30.327,24.2,8.932
Blacktown (NSW),2015-01-23 10:00:00 +1000,622.041,33.632,25.9,12.802
Blacktown (NSW),2015-01-23 11:00:00 +1000,732.026,35.335,27.5,14.467
Blacktown (NSW),2015-01-23 12:00:00 +1000,730.132,35.959,29.1,14.045
Blacktown (NSW),2015-01-23 13:00:00 +1000,821.056,38.641,30.2,15.559
Blacktown (NSW),2015-01-23 14:00:00 +1000,665.863,38.406,31.3,12.853
Blacktown (NSW),2015-01-23 15:00:00 +1000,495.964,36.93,32.5,10.141
Blacktown (NSW),2015-01-23 16:00:00 +1000,429.089,35.422,32.1,9.149
Blacktown (NSW),2015-01-23 17:00:00 +1000,186.237,32.969,31.3,4.098
Blacktown (NSW),2015-01-23 18:00:00 +1000,20.454,29.475,28.9,0.361
Blacktown (NSW),2015-01-23 19:00:00 +1000,2.651,26.875,25.6,0.046
Blacktown (NSW),2015-01-23 20:00:00 +1000,0.03,24.793,23.5,0.024
Blacktown (NSW),2015-01-23 21:00:00 +1000,0,24.379,23.2,
Blacktown (NSW),2015-01-23 22:00:00 +1000,0,24.419,23.2,
Blacktown (NSW),2015-01-23 23:00:00 +1000,0,21.988,22.9,
Blacktown (NSW),2015-01-24 00:00:00 +1000,0,23.793,22.9,
Blacktown (NSW),2015-01-24 01:00:00 +1000,0,23.305,22.7,
Blacktown (NSW),2015-01-24 02:00:00 +1000,0,22.812,22,
Blacktown (NSW),2015-01-24 03:00:00 +1000,0,22.729,21.8,
Blacktown (NSW),2015-01-24 04:00:00 +1000,0,22.102,21.3,
Blacktown (NSW),2015-01-24 05:00:00 +1000,0,21.644,20.8,
Blacktown (NSW),2015-01-24 06:00:00 +1000,7.326,21.667,20.7,0.2
Blacktown (NSW),2015-01-24 07:00:00 +1000,43.097,23.189,21.8,0.944
Blacktown (NSW),2015-01-24 08:00:00 +1000,128.072,25.865,22.4,2.742
Blacktown (NSW),2015-01-24 09:00:00 +1000,449.326,30.598,24.1,9.556
Blacktown (NSW),2015-01-24 10:00:00 +1000,607.137,34.68,26.3,12.373
Blacktown (NSW),2015-01-24 11:00:00 +1000,745.618,36.673,27.3,14.567
Blacktown (NSW),2015-01-24 12:00:00 +1000,704.588,37.747,29,13.333
Blacktown (NSW),2015-01-24 13:00:00 +1000,736.776,38.371,30.6,14.081
Blacktown (NSW),2015-01-24 14:00:00 +1000,410.988,35.488,32.2,8.29
Blacktown (NSW),2015-01-24 15:00:00 +1000,537.483,36.325,31.9,10.994
Blacktown (NSW),2015-01-24 16:00:00 +1000,213.348,33.167,30.7,4.555
Blacktown (NSW),2015-01-24 17:00:00 +1000,138.013,30.403,28.7,3.026
Blacktown (NSW),2015-01-24 18:00:00 +1000,39.093,28.015,27.1,0.85
Blacktown (NSW),2015-01-24 19:00:00 +1000,3.279,26.7,25.8,0.054
Blacktown (NSW),2015-01-24 20:00:00 +1000,0,25.219,24.4,0
Blacktown (NSW),2015-01-24 21:00:00 +1000,0,24.046,24.3,
Blacktown (NSW),2015-01-24 22:00:00 +1000,0,22.847,22,
Blacktown (NSW),2015-01-24 23:00:00 +1000,0,22.243,21.4,
Blacktown (NSW),2015-01-25 00:00:00 +1000,0,22.012,21.5,
Blacktown (NSW),2015-01-25 01:00:00 +1000,0,21.56,21.4,
Blacktown (NSW),2015-01-25 02:00:00 +1000,0,20.993,20.7,
Blacktown (NSW),2015-01-25 03:00:00 +1000,0,20.707,19.8,
Blacktown (NSW),2015-01-25 04:00:00 +1000,0,20.209,19.6,
Blacktown (NSW),2015-01-25 05:00:00 +1000,0,20.35,19.6,
Blacktown (NSW),2015-01-25 06:00:00 +1000,5.481,20.573,18.9,0.174
Blacktown (NSW),2015-01-25 07:00:00 +1000,35.918,22.055,19.5,0.8
Blacktown (NSW),2015-01-25 08:00:00 +1000,220.817,25.577,21.4,4.996
Blacktown (NSW),2015-01-25 09:00:00 +1000,455.754,31.745,23.9,9.974
Blacktown (NSW),2015-01-25 10:00:00 +1000,620.545,35.208,26.8,12.843
Blacktown (NSW),2015-01-25 11:00:00 +1000,735.835,37.315,29,14.678
Blacktown (NSW),2015-01-25 12:00:00 +1000,794.465,39.264,30.5,15.293
Blacktown (NSW),2015-01-25 13:00:00 +1000,769.539,40.084,32.2,14.594
Blacktown (NSW),2015-01-25 14:00:00 +1000,462.766,39.384,34,9.158
Blacktown (NSW),2015-01-25 15:00:00 +1000,575.666,39.267,35.2,11.739
Blacktown (NSW),2015-01-25 16:00:00 +1000,375.617,38.619,35.3,8.109
Blacktown (NSW),2015-01-25 17:00:00 +1000,289.812,37.59,35,6.708
Blacktown (NSW),2015-01-25 18:00:00 +1000,85.305,37.006,34.9,2.135
Blacktown (NSW),2015-01-25 19:00:00 +1000,18.472,31.663,33.2,0.327
Blacktown (NSW),2015-01-25 20:00:00 +1000,1.464,23.971,23.2,0.027
Blacktown (NSW),2015-01-25 21:00:00 +1000,0,22.672,21.8,
Blacktown (NSW),2015-01-25 22:00:00 +1000,0,22.447,21.3,
Blacktown (NSW),2015-01-25 23:00:00 +1000,0,17.49,21.1,
Blacktown (NSW),2015-01-26 00:00:00 +1000,0.004,21.903,20.9,
Blacktown (NSW),2015-01-26 01:00:00 +1000,0,21.581,20.5,
Blacktown (NSW),2015-01-26 02:00:00 +1000,0,21.165,20.3,
Blacktown (NSW),2015-01-26 03:00:00 +1000,0,21.034,20.2,
Blacktown (NSW),2015-01-26 04:00:00 +1000,0,20.733,20,
Blacktown (NSW),2015-01-26 05:00:00 +1000,0.004,20.595,19.8,
Blacktown (NSW),2015-01-26 06:00:00 +1000,0,20.586,19.7,0
Blacktown (NSW),2015-01-26 07:00:00 +1000,8.213,20.732,19.7,0.152
Blacktown (NSW),2015-01-26 08:00:00 +1000,26.882,20.879,19.8,0.535
Blacktown (NSW),2015-01-26 09:00:00 +1000,52.948,20.513,19.6,1.104
Blacktown (NSW),2015-01-26 10:00:00 +1000,70.822,20.341,19,1.477
Blacktown (NSW),2015-01-26 11:00:00 +1000,79.109,20.54,19.8,1.643
Blacktown (NSW),2015-01-26 12:00:00 +1000,93.069,19.884,19.4,1.927
Blacktown (NSW),2015-01-26 13:00:00 +1000,128.438,18.774,18.7,2.729
Blacktown (NSW),2015-01-26 14:00:00 +1000,158.879,18.856,18.3,3.438
Blacktown (NSW),2015-01-26 15:00:00 +1000,125.993,18.779,18.8,2.703
Blacktown (NSW),2015-01-26 16:00:00 +1000,79.987,18.342,18.9,1.698
Blacktown (NSW),2015-01-26 17:00:00 +1000,81.022,19.077,18.7,1.729
Blacktown (NSW),2015-01-26 18:00:00 +1000,30.252,18.246,18.8,0.603
Blacktown (NSW),2015-01-26 19:00:00 +1000,7.96,17.18,17.1,0.141
Blacktown (NSW),2015-01-26 20:00:00 +1000,0.079,17.014,17.1,0
Blacktown (NSW),2015-01-26 21:00:00 +1000,0,17.21,17,
Blacktown (NSW),2015-01-26 22:00:00 +1000,0,17.226,16.7,
Blacktown (NSW),2015-01-26 23:00:00 +1000,0,16.978,17,
Blacktown (NSW),2015-01-27 00:00:00 +1000,0,17.531,17,
Blacktown (NSW),2015-01-27 01:00:00 +1000,0,17.373,17.1,
Blacktown (NSW),2015-01-27 02:00:00 +1000,0,17.389,17.3,
Blacktown (NSW),2015-01-27 03:00:00 +1000,0,17.762,17.5,
Blacktown (NSW),2015-01-27 04:00:00 +1000,0,18.265,17.9,
Blacktown (NSW),2015-01-27 05:00:00 +1000,0.008,18.341,18.1,
Blacktown (NSW),2015-01-27 06:00:00 +1000,0.489,18.31,18,0.01
Blacktown (NSW),2015-01-27 07:00:00 +1000,8.294,17.97,17.7,0.096
Blacktown (NSW),2015-01-27 08:00:00 +1000,56.156,17.74,17.6,1.151
Blacktown (NSW),2015-01-27 09:00:00 +1000,35.409,18.059,18,0.676
Blacktown (NSW),2015-01-27 10:00:00 +1000,66.803,18.53,18.2,1.349
Blacktown (NSW),2015-01-27 11:00:00 +1000,76.199,18.99,18.6,1.547
Blacktown (NSW),2015-01-27 12:00:00 +1000,95.819,18.846,18.4,1.928
Blacktown (NSW),2015-01-27 13:00:00 +1000,89.682,19.024,18.2,1.8
Blacktown (NSW),2015-01-27 14:00:00 +1000,145.648,19.63,18.2,3.047
Blacktown (NSW),2015-01-27 15:00:00 +1000,120.986,18.768,18.5,2.555
Blacktown (NSW),2015-01-27 16:00:00 +1000,72.873,18.379,18.2,1.508
Blacktown (NSW),2015-01-27 17:00:00 +1000,101.241,18.224,18.3,2.181
Blacktown (NSW),2015-01-27 18:00:00 +1000,56.392,18.282,17.5,1.254
Blacktown (NSW),2015-01-27 19:00:00 +1000,13.934,18.371,17.8,0.283
Blacktown (NSW),2015-01-27 20:00:00 +1000,0.248,18.075,17.7,0.013
Blacktown (NSW),2015-01-27 21:00:00 +1000,0,17.758,17.8,
Blacktown (NSW),2015-01-27 22:00:00 +1000,0.012,17.705,17.6,
Blacktown (NSW),2015-01-27 23:00:00 +1000,0,16.013,17.4,
Blacktown (NSW),2015-01-28 00:00:00 +1000,0.044,17.057,17.4,
Blacktown (NSW),2015-01-28 01:00:00 +1000,0.004,17.118,17.3,
Blacktown (NSW),2015-01-28 02:00:00 +1000,0.012,16.716,17.1,
Blacktown (NSW),2015-01-28 03:00:00 +1000,0.004,16.854,16.8,
Blacktown (NSW),2015-01-28 04:00:00 +1000,0.005,16.596,16.7,
Blacktown (NSW),2015-01-28 05:00:00 +1000,0.075,16.701,16.8,
Blacktown (NSW),2015-01-28 06:00:00 +1000,0.591,16.772,16.7,0.006
Blacktown (NSW),2015-01-28 07:00:00 +1000,1.204,16.474,16.7,0.004
Blacktown (NSW),2015-01-28 08:00:00 +1000,15.331,16.156,16,0.172
Blacktown (NSW),2015-01-28 09:00:00 +1000,59.64,16.663,16.2,1.189
Blacktown (NSW),2015-01-28 10:00:00 +1000,121.914,17.024,16.4,2.531
Blacktown (NSW),2015-01-28 11:00:00 +1000,83.742,17.414,16.8,1.717
Blacktown (NSW),2015-01-28 12:00:00 +1000,143.215,17.594,17,3.021
Blacktown (NSW),2015-01-28 13:00:00 +1000,164.625,19.234,18,3.605
Blacktown (NSW),2015-01-28 14:00:00 +1000,202.593,20.414,17.8,4.323
Blacktown (NSW),2015-01-28 15:00:00 +1000,248.706,20.07,18.5,5.389
Blacktown (NSW),2015-01-28 16:00:00 +1000,224.956,21.088,21.2,4.917
Blacktown (NSW),2015-01-28 17:00:00 +1000,95.041,19.463,18.3,2.094
Blacktown (NSW),2015-01-28 18:00:00 +1000,79.288,19.914,19,1.74
Blacktown (NSW),2015-01-28 19:00:00 +1000,33.52,19.528,18.7,0.671
Blacktown (NSW),2015-01-28 20:00:00 +1000,0.656,18.313,17.7,0.018
Blacktown (NSW),2015-01-28 21:00:00 +1000,0,17.129,17.1,
Blacktown (NSW),2015-01-28 22:00:00 +1000,0,16.67,16.6,
Blacktown (NSW),2015-01-28 23:00:00 +1000,0,16.221,16,
Blacktown (NSW),2015-01-29 00:00:00 +1000,0,15.246,15.6,
Blacktown (NSW),2015-01-29 01:00:00 +1000,0,15.233,15.1,
Blacktown (NSW),2015-01-29 02:00:00 +1000,0.012,15.364,15.2,
Blacktown (NSW),2015-01-29 03:00:00 +1000,0.031,14.66,14.8,
Blacktown (NSW),2015-01-29 04:00:00 +1000,0.012,13.994,14.5,
